keyword       ,clientTimeList ,serverTime ,totalTime ,resultLength ,counter
F10857#F42043 ,           370 ,    854706 ,   855080 ,           8 ,      7
F47090#F48363 ,           280 ,    841847 ,   842129 ,           2 ,      5
F31398#F17254 ,           107 ,    845785 ,   845894 ,           0 ,      1
F18169#F18429 ,           907 ,    890061 ,   890970 ,          16 ,     19
F52452#F58600 ,            52 ,    807177 ,   807231 ,           0 ,      0
F63549#F30192 ,            51 ,    929225 ,   929278 ,           0 ,      0
F57349#F7496  ,            54 ,    833957 ,   834014 ,           1 ,      0
F4965#F19301  ,          1833 ,    836081 ,   837916 ,          30 ,     40
F38213#F45165 ,            53 ,    828136 ,   828191 ,           0 ,      0
F27028#F44560 ,            54 ,    826355 ,   826410 ,           1 ,      0
F41375#F4319  ,           588 ,    888656 ,   889246 ,           9 ,     12
F3375#F20649  ,          1654 ,    803681 ,   805338 ,          17 ,     38
F7339#F48042  ,           181 ,    937788 ,   937971 ,           4 ,      3
F23716#F2396  ,            94 ,    817632 ,   817729 ,           2 ,      1
F6250#F9383   ,          1533 ,    805426 ,   806962 ,          20 ,     35
F25806#F40714 ,           312 ,    803452 ,   803766 ,           4 ,      6
F33759#F17676 ,           457 ,    823109 ,   823569 ,           6 ,      9
F33310#F42231 ,            53 ,    892893 ,   892947 ,           0 ,      0
F7105#F7013   ,          2746 ,    825883 ,   828632 ,          45 ,     63
F41043#F24471 ,           685 ,    975469 ,   976157 ,           5 ,     14
F4131#F60340  ,            56 ,    860570 ,   860627 ,           1 ,      0
F18407#F29619 ,          1030 ,    844402 ,   845435 ,          15 ,     22
F32960#F53143 ,            97 ,    834387 ,   834486 ,           0 ,      1
F29083#F53330 ,           190 ,    831645 ,   831837 ,           2 ,      3
F35249#F21099 ,            53 ,    901832 ,   901887 ,           0 ,      0
F21145#F60142 ,           134 ,    801592 ,   801728 ,           2 ,      1
F7445#F40806  ,           593 ,    925817 ,   926412 ,          11 ,     12
F5893#F24717  ,            52 ,    838133 ,   838188 ,           1 ,      0
F42179#F23769 ,           548 ,    839588 ,   840140 ,           6 ,     11
F42765#F2850  ,           866 ,    830410 ,   831278 ,          15 ,     18
F9137#F45286  ,           189 ,    836926 ,   837116 ,           4 ,      3
F60228#F39914 ,            62 ,    903996 ,   904060 ,           1 ,      0
F35500#F48134 ,           391 ,    805189 ,   805582 ,           2 ,      8
F8310#F60574  ,            52 ,    926545 ,   926600 ,           1 ,      0
F41029#F32025 ,           371 ,    885954 ,   886328 ,           3 ,      7
F38456#F19430 ,          1272 ,    842385 ,   843659 ,          12 ,     27
F22374#F23557 ,           362 ,    832921 ,   833286 ,           4 ,      7
F61634#F9698  ,            98 ,    829213 ,   829313 ,           1 ,      1
F23089#F15605 ,          1530 ,    904259 ,   905791 ,          23 ,     33
F30743#F50003 ,           368 ,    819068 ,   819438 ,           4 ,      7
F37916#F42644 ,           652 ,    877061 ,   877716 ,          10 ,     13
F16385#F14467 ,          1722 ,    899224 ,   900948 ,          18 ,     37
F27592#F25976 ,          1624 ,    815907 ,   817534 ,          19 ,     36
F22333#F36626 ,           781 ,    804242 ,   805025 ,          12 ,     16
F29744#F10056 ,           764 ,    799519 ,   800287 ,          14 ,     16
F34273#F32122 ,           465 ,    872990 ,   873459 ,           3 ,      9
F60966#F57711 ,           152 ,    819876 ,   820032 ,           0 ,      1
F47480#F36689 ,           439 ,    828226 ,   828668 ,           7 ,      9
F23528#F24921 ,          1090 ,    925936 ,   927028 ,          13 ,     24
F16339#F654   ,          1990 ,    816539 ,   818531 ,          33 ,     45
F58266#F50129 ,            50 ,    809247 ,   809299 ,           0 ,      0
F24657#F55588 ,           276 ,    801925 ,   802203 ,           3 ,      5
F47345#F36479 ,           182 ,    800956 ,   801141 ,           3 ,      3
F38617#F27760 ,           825 ,    885771 ,   886599 ,          13 ,     18
F54769#F56624 ,            95 ,    815151 ,   815247 ,           1 ,      1
F24013#F3703  ,           621 ,    937761 ,   938384 ,           5 ,     13
F42684#F61763 ,            50 ,    811333 ,   811385 ,           1 ,      0
F60273#F30936 ,            51 ,    811516 ,   811569 ,           0 ,      0
F26494#F24676 ,          1214 ,    830985 ,   832202 ,          11 ,     26
F52951#F5852  ,           280 ,    830014 ,   830297 ,           5 ,      5
F10414#F26126 ,            54 ,    899831 ,   899887 ,           1 ,      0
F50224#F39237 ,           194 ,    836722 ,   836919 ,           3 ,      3
F59017#F52068 ,            57 ,    968686 ,   968746 ,           0 ,      0
F47959#F25835 ,           424 ,    850619 ,   851046 ,           8 ,      8
F7768#F34715  ,           552 ,    833873 ,   834427 ,          11 ,     11
F30161#F45018 ,           451 ,    826899 ,   827352 ,           2 ,      9
F59003#F24100 ,            57 ,    825824 ,   825884 ,           0 ,      0
F8416#F54869  ,           147 ,    907186 ,   907336 ,           2 ,      2
F32724#F43099 ,           340 ,    818905 ,   819248 ,           5 ,      6
F54703#F11923 ,           238 ,    961390 ,   961631 ,           4 ,      4
F10667#F34468 ,           290 ,    846534 ,   846826 ,           3 ,      5
F31939#F6466  ,           237 ,    823653 ,   823891 ,           3 ,      4
F15242#F61082 ,           106 ,    821000 ,   821108 ,           2 ,      1
F39951#F17672 ,           201 ,    826670 ,   826873 ,           3 ,      3
F16715#F29279 ,           697 ,    897375 ,   898075 ,          12 ,     14
F45878#F36575 ,           267 ,    799596 ,   799866 ,           6 ,      5
F1603#F11013  ,          1428 ,    913319 ,   914749 ,          22 ,     32
F34798#F54720 ,           101 ,    846761 ,   846865 ,           2 ,      1
F15276#F61304 ,            52 ,    803264 ,   803319 ,           1 ,      0
F8795#F58795  ,            96 ,    793182 ,   793282 ,           2 ,      1
F8417#F19016  ,          1213 ,    807319 ,   808534 ,          24 ,     27
F30262#F33465 ,            52 ,    892207 ,   892261 ,           0 ,      0
F9242#F25122  ,          1260 ,    815218 ,   816481 ,          21 ,     27
F57512#F49212 ,            52 ,    907810 ,   907864 ,           0 ,      0
F32911#F53689 ,            55 ,    917920 ,   917979 ,           0 ,      0
F25501#F48783 ,            54 ,    841992 ,   842049 ,           0 ,      0
F32815#F10870 ,           808 ,    839772 ,   840583 ,          17 ,     17
F24267#F33349 ,            97 ,    835484 ,   835584 ,           2 ,      1
F28546#F63558 ,            54 ,    899618 ,   899674 ,           1 ,      0
F43240#F29643 ,           714 ,    819189 ,   819907 ,           4 ,      8
F34720#F17884 ,            52 ,    825573 ,   825627 ,           1 ,      0
F61032#F3636  ,            53 ,    965076 ,   965131 ,           1 ,      0
F19075#F7626  ,           696 ,    842618 ,   843316 ,           9 ,     14
F61468#F49446 ,            52 ,    828436 ,   828490 ,           1 ,      0
F5208#F41733  ,           279 ,    829139 ,   829421 ,           6 ,      5
F32899#F35720 ,            54 ,    833855 ,   833912 ,           0 ,      0
F18542#F44648 ,          1042 ,    881352 ,   882395 ,           4 ,     22
F43545#F47154 ,            94 ,    810623 ,   810719 ,           2 ,      1
F23027#F28861 ,           184 ,    936855 ,   937041 ,           3 ,      3
F14278#F23081 ,          1053 ,    813218 ,   814274 ,          17 ,     23
F59304#F3068  ,            52 ,    814202 ,   814256 ,           1 ,      0
F19760#F32665 ,            54 ,    823545 ,   823601 ,           0 ,      0
F11556#F9878  ,           594 ,    789165 ,   789761 ,          11 ,     12
F44409#F36721 ,           359 ,    895103 ,   895464 ,           3 ,      7
F30727#F48789 ,           186 ,    838107 ,   838295 ,           1 ,      3
F52857#F34541 ,           100 ,    975311 ,   975412 ,           0 ,      1
F51655#F43754 ,           286 ,    852934 ,   853223 ,           4 ,      5
F5008#F34827  ,           236 ,    837395 ,   837633 ,           5 ,      4
F48696#F38394 ,            55 ,    829236 ,   829293 ,           1 ,      0
F18276#F16755 ,          2052 ,    829672 ,   831727 ,          25 ,     45
F23796#F10891 ,          1134 ,    903229 ,   904366 ,          22 ,     24
F61948#F24354 ,            52 ,    824174 ,   824228 ,           1 ,      0
F44214#F6349  ,           640 ,    970472 ,   971114 ,           9 ,     13
F42963#F25822 ,           101 ,    866179 ,   866282 ,           1 ,      1
F35957#F22082 ,            54 ,    846088 ,   846144 ,           0 ,      0
F15363#F35642 ,            54 ,    835552 ,   835607 ,           0 ,      0
F56985#F35315 ,           100 ,    830824 ,   830926 ,           0 ,      1
F2402#F31026  ,           943 ,    911389 ,   912334 ,          14 ,     20
F38507#F39061 ,            55 ,    831033 ,   831090 ,           1 ,      0
F3487#F5411   ,          3347 ,    955584 ,   958933 ,          44 ,     74
F53318#F30851 ,           203 ,    881195 ,   881400 ,           1 ,      3
F20863#F15792 ,           638 ,    845149 ,   845789 ,          10 ,     13
F53843#F26456 ,            56 ,    834520 ,   834578 ,           1 ,      0
F14575#F10208 ,          2640 ,    831539 ,   834181 ,          27 ,     58
F16770#F1419  ,          2826 ,    913068 ,   915897 ,          51 ,     62
F31099#F45165 ,            96 ,    836557 ,   836655 ,           0 ,      1
F17311#F29036 ,          1080 ,    930854 ,   931936 ,          16 ,     23
F48944#F13780 ,           283 ,    911538 ,   911824 ,           4 ,      5
F17667#F40640 ,           149 ,    850497 ,   850649 ,           3 ,      2
F11062#F47540 ,           416 ,    846863 ,   847281 ,           7 ,      8
F20297#F22762 ,          1132 ,    836845 ,   837978 ,          17 ,     24
F12978#F246   ,          1563 ,    909266 ,   910832 ,          28 ,     34
F49905#F34170 ,           179 ,    828046 ,   828228 ,           3 ,      3
F10834#F14619 ,          1750 ,    894862 ,   896614 ,          27 ,     38
F39565#F877   ,           336 ,    947102 ,   947440 ,           7 ,      6
F21811#F43674 ,           774 ,    843367 ,   844142 ,           9 ,     16
F61536#F62966 ,            52 ,    832742 ,   832796 ,           0 ,      0
F13833#F62262 ,            53 ,    829119 ,   829174 ,           1 ,      0
F42398#F17220 ,           686 ,    868040 ,   868728 ,          12 ,     14
F10317#F14556 ,          1375 ,    848343 ,   849723 ,          12 ,     17
F33487#F40781 ,           439 ,    843102 ,   843545 ,           7 ,      9
F19825#F29478 ,           104 ,    962971 ,   963078 ,           2 ,      1
F42561#F1042  ,           639 ,    843056 ,   843697 ,          10 ,     13
F34845#F14540 ,           195 ,    834000 ,   834197 ,           3 ,      3
F37100#F46841 ,           230 ,    828155 ,   828387 ,           2 ,      4
F35343#F18461 ,           102 ,    827821 ,   827924 ,           2 ,      1
F42675#F54124 ,           332 ,    893159 ,   893493 ,           2 ,      6
F60820#F41515 ,           124 ,    804180 ,   804306 ,           0 ,      1
F13390#F27372 ,           748 ,    934599 ,   935349 ,          14 ,     16
F48313#F37594 ,           269 ,    810382 ,   810654 ,           5 ,      5
F10585#F59371 ,            53 ,    830570 ,   830626 ,           1 ,      0
F4616#F21145  ,          2532 ,    830205 ,   832740 ,          35 ,     56
F34773#F50586 ,           145 ,    824801 ,   824947 ,           0 ,      2
F24303#F32736 ,           495 ,    898415 ,   898913 ,           6 ,     10
F6517#F17091  ,          1107 ,    806412 ,   807526 ,          19 ,     24
F5948#F17412  ,          1973 ,    971598 ,   973574 ,          25 ,     43
F32215#F32284 ,            58 ,    852044 ,   852105 ,           0 ,      0
F9235#F39485  ,           383 ,    841202 ,   841588 ,           7 ,      7
F39290#F53606 ,           148 ,    830148 ,   830298 ,           0 ,      2
F45292#F25567 ,            55 ,    827790 ,   827847 ,           0 ,      0
F44457#F49889 ,           247 ,    907907 ,   908156 ,           4 ,      4
F11616#F29246 ,           770 ,    836597 ,   837370 ,          13 ,     16
F16491#F42421 ,           853 ,    967891 ,   968747 ,           6 ,     18
F50070#F38111 ,           106 ,    860880 ,   860988 ,           0 ,      1
F61568#F23836 ,            51 ,    798713 ,   798767 ,           0 ,      0
F30486#F8203  ,           141 ,    829218 ,   829361 ,           2 ,      2
F52802#F29492 ,           808 ,    830635 ,   831445 ,          10 ,     17
F10149#F2265  ,          3792 ,    899252 ,   903046 ,          61 ,     84
F8286#F35519  ,           181 ,    823662 ,   823846 ,           3 ,      3
F16623#F29755 ,           749 ,    906225 ,   906978 ,          14 ,     15
F19677#F44901 ,           320 ,    845702 ,   846024 ,           4 ,      6
F29056#F24936 ,          1493 ,    805844 ,   807339 ,          17 ,     34
F19873#F38286 ,           559 ,    796108 ,   796670 ,          10 ,     12
F56613#F50051 ,           138 ,    791110 ,   791250 ,           1 ,      2
F2136#F13481  ,          3183 ,    874435 ,   877620 ,          61 ,     73
F18638#F23756 ,           668 ,    821736 ,   822407 ,          13 ,     14
F18588#F27575 ,           606 ,    881722 ,   882330 ,           7 ,     13
F12352#F22607 ,          1470 ,    898370 ,   899842 ,          19 ,     32
F21424#F41827 ,           518 ,    800980 ,   801500 ,           8 ,     11
F41697#F46514 ,           479 ,    795649 ,   796131 ,           6 ,     10
F46337#F58763 ,           179 ,    790750 ,   790930 ,           1 ,      3
F9605#F8242   ,          1863 ,    873876 ,   875741 ,          21 ,     43
F44142#F10745 ,           279 ,    805920 ,   806201 ,           6 ,      5
F57676#F6104  ,           227 ,    826631 ,   826861 ,           5 ,      4
F38027#F44447 ,           619 ,    915594 ,   916215 ,           6 ,     13
F40081#F55000 ,            53 ,    804134 ,   804190 ,           0 ,      0
F20878#F14954 ,          1219 ,    793865 ,   795087 ,          21 ,     27
F37850#F61260 ,           137 ,    788995 ,   789134 ,           2 ,      2
F48515#F63089 ,            52 ,    802512 ,   802567 ,           0 ,      0
F46722#F13750 ,          1836 ,    894388 ,   896227 ,          15 ,     23
F15520#F1596  ,          2855 ,    822636 ,   825493 ,          55 ,     65
F22134#F28192 ,          1000 ,    939792 ,   940794 ,           8 ,     22
F46546#F45076 ,           475 ,    808907 ,   809384 ,           3 ,     10
F35090#F40977 ,           223 ,    800305 ,   800530 ,           0 ,      4
F58527#F56263 ,            51 ,    804463 ,   804515 ,           0 ,      0
F8446#F59378  ,            97 ,    804554 ,   804653 ,           2 ,      1
